source_key,family_key,family_name,person_a_name,person_a_role,person_a_wikipedia,person_a_clubs,person_a_legacy,person_a_profile,person_a_link,person_a_note,person_b_name,person_b_role,person_b_wikipedia,person_b_clubs,person_b_legacy,person_b_profile,person_b_link,person_b_note,relationship_label,source_label,evidence,extraction_method,source_revision_id,also_source_keys
12d056f2df3a1e37a3760f04,palfreyman-0671,Palfreyman,Brent Palfreyman,sibling,https://en.wikipedia.org/wiki/Brent_Palfreyman,Sandy Bay,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (Sandy Bay),Stewart Palfreyman,sibling,https://en.wikipedia.org/wiki/Stewart_Palfreyman,"Geelong , Sandy Bay",unique:3498,players/S/Stewart_Palfreyman.html,unique,"name, played for a listed club (geelong)",brothers,siblings/brothers,Brent and Stewart are brothers.,prose_rule,1365040810,
3d6aa429d0eb6fc2063cf41f,parker-0674,Parker,Daniel Parker,sibling,https://en.wikipedia.org/wiki/Daniel_Parker_(Australian_rules_footballer),,unique:519,players/D/Daniel_Parker.html,unique,name,Shane Parker,sibling,https://en.wikipedia.org/wiki/Shane_Parker_(footballer),,unique:501,players/S/Shane_Parker.html,unique,name,brothers,siblings/brothers,Shane and Daniel are brothers.,prose_rule,1365040810,
fda6de0f580212ce1260e516,pascoe-0675,Pascoe,Barry Pascoe,sibling,https://en.wikipedia.org/wiki/Barry_Pascoe,,unique:3507,players/B/Barry_Pascoe.html,unique,name,Bob Pascoe,brother,https://en.wikipedia.org/wiki/Bob_Pascoe,,unique:3506,players/B/Bob_Pascoe.html,unique,name,brothers,siblings/brothers,Bob is the elder brother of Barry,prose_rule,1365040810,
380656f01425174aa061993b,paternoster-0676,Paternoster,Jim Paternoster,sibling,https://en.wikipedia.org/wiki/Jim_Paternoster,,unique:4860,players/J/Jim_Paternoster.html,unique,name,Matt Paternoster,sibling,https://en.wikipedia.org/wiki/Matt_Paternoster,Fitzroy,unique:4861,players/M/Matt_Paternoster.html,unique,"name, played for a listed club (fitzroy)",brothers,siblings/brothers,Jim and Matt were brothers.,prose_rule,1365040810,
b57ec34b8b8c7acf339331a6,pender-0682,Pender,Dan Pender,sibling,https://en.wikipedia.org/wiki/Dan_Pender,,unique:4609,players/D/Dan_Pender.html,unique,name,Jim Pender,sibling,"https://en.wikipedia.org/wiki/Jim_Pender_(footballer,_born_1877)",,ambiguous,players/J/Jim_Pender0.html,unique,"name, Wikipedia title birth year 1877",brothers,siblings/brothers,"Dan, Jim, Laurie and Mick were brothers .",prose_rule,1365040810,
1969cfb53c0f5480bcdf99af,pender-0682,Pender,Dan Pender,sibling,https://en.wikipedia.org/wiki/Dan_Pender,,unique:4609,players/D/Dan_Pender.html,unique,name,Laurie Pender,sibling,https://en.wikipedia.org/wiki/Laurie_Pender,,unique:6098,players/L/Laurie_Pender.html,unique,name,brothers,siblings/brothers,"Dan, Jim, Laurie and Mick were brothers .",prose_rule,1365040810,
e0680719fd92207c3ccd505f,pender-0682,Pender,Dan Pender,sibling,https://en.wikipedia.org/wiki/Dan_Pender,,unique:4609,players/D/Dan_Pender.html,unique,name,Mick Pender,sibling,https://en.wikipedia.org/wiki/Mick_Pender,,unique:4611,players/M/Mick_Pender.html,unique,name,brothers,siblings/brothers,"Dan, Jim, Laurie and Mick were brothers .",prose_rule,1365040810,
20491f553c680540e613d47d,pender-0682,Pender,Jim Pender,sibling,"https://en.wikipedia.org/wiki/Jim_Pender_(footballer,_born_1877)",,ambiguous,players/J/Jim_Pender0.html,unique,"name, Wikipedia title birth year 1877",Laurie Pender,sibling,https://en.wikipedia.org/wiki/Laurie_Pender,,unique:6098,players/L/Laurie_Pender.html,unique,name,brothers,siblings/brothers,"Dan, Jim, Laurie and Mick were brothers .",prose_rule,1365040810,
864310417d8348a5b0f70e12,pender-0682,Pender,Jim Pender,sibling,"https://en.wikipedia.org/wiki/Jim_Pender_(footballer,_born_1877)",,ambiguous,players/J/Jim_Pender0.html,unique,"name, Wikipedia title birth year 1877",Mick Pender,sibling,https://en.wikipedia.org/wiki/Mick_Pender,,unique:4611,players/M/Mick_Pender.html,unique,name,brothers,siblings/brothers,"Dan, Jim, Laurie and Mick were brothers .",prose_rule,1365040810,
6578ddb58c05640e7dfaa3da,pender-0682,Pender,Laurie Pender,sibling,https://en.wikipedia.org/wiki/Laurie_Pender,,unique:6098,players/L/Laurie_Pender.html,unique,name,Mick Pender,sibling,https://en.wikipedia.org/wiki/Mick_Pender,,unique:4611,players/M/Mick_Pender.html,unique,name,brothers,siblings/brothers,"Dan, Jim, Laurie and Mick were brothers .",prose_rule,1365040810,
0e8711329490983987e729bd,phillips-3-0687,Phillips (3),Ed Phillips,sibling,https://en.wikipedia.org/wiki/Ed_Phillips_(footballer),,unique:12630,players/E/Ed_Phillips.html,unique,name,Tom Phillips,brother,https://en.wikipedia.org/wiki/Tom_Phillips_(Australian_footballer),,unique:12452,players/T/Tom_Phillips.html,unique,name,brothers,siblings/brothers,Tom is the older brother of Ed.,prose_rule,1365040810,
96743d44a96851760da7b70f,polak-0693,Polak,Troy Polak,brother,,,unmatched,,unmatched,no VFL/AFL player of that name,Graham Polak,sibling,https://en.wikipedia.org/wiki/Graham_Polak,,unique:1116,players/G/Graham_Polak.html,unique,name,brothers,siblings/brothers,Troy is the elder brother of Graham.,prose_rule,1365040810,
3ad854f846f4cae4dca70c16,polkinghorne-0694,Polkinghorne,David Polkinghorne,sibling,https://en.wikipedia.org/wiki/David_Polkinghorne_(footballer),Hawthorn,unique:2078,players/D/David_Polkinghorne.html,unique,"name, played for a listed club (hawthorn)",Robert Polkinghorne,brother,https://en.wikipedia.org/wiki/Robert_Polkinghorne,Hawthorn,unique:11021,players/R/Robert_Polkinghorne.html,unique,"name, played for a listed club (hawthorn)",brothers,siblings/brothers,Robert is the brother of David and father of James.,prose_rule,1365040810,
538ae96245fad6ed6ca60383,power-0697,Power,Luke Power,brother,https://en.wikipedia.org/wiki/Luke_Power,,unique:1084,players/L/Luke_Power.html,unique,name,Sam Power,sibling,https://en.wikipedia.org/wiki/Sam_Power,,unique:1212,players/S/Sam_Power.html,unique,name,brothers,siblings/brothers,Luke is the elder brother of Sam.,prose_rule,1365040810,
6f75fa0360fc502fc475ef68,rankin-0712,Rankin,Teddy Rankin,brother,https://en.wikipedia.org/wiki/Teddy_Rankin,,unique:4409,players/T/Teddy_Rankin.html,unique,name,Tom Rankin,sibling,https://en.wikipedia.org/wiki/Tom_Rankin,,unique:5174,players/T/Tom_Rankin.html,unique,name,brothers,siblings/brothers,"Teddy was the brother of Tom and father of Bert, Cliff and Doug, and the great-great-grandfather of Georgie.",prose_rule,1365040810,
0049c7dbbcaf1a20225ef41e,rawlings-0714,Rawlings,Brady Rawlings,sibling,https://en.wikipedia.org/wiki/Brady_Rawlings,,unique:799,players/B/Brady_Rawlings.html,unique,name,Jade Rawlings,sibling,https://en.wikipedia.org/wiki/Jade_Rawlings,,unique:654,players/J/Jade_Rawlings.html,unique,name,brothers,siblings/brothers,Brady and Jade are brothers.,prose_rule,1365040810,
f34de011d9050d1e23f6d9ea,reedman-0716,Reedman,Jack Reedman,sibling,https://en.wikipedia.org/wiki/Jack_Reedman,North Adelaide and South Adelaide,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (North Adelaide and South Adelaide),Sid Reedman,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,brothers,siblings/brothers,Jack and Sid were brothers.,prose_rule,1365040810,
afldb-sibling-supplement:011,reid-1-0718,Reid,Ben Reid,brother,,,,players/B/Ben_Reid.html,resolved,"supplement (2026-09-05): Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Reid'): 'Bruce Jr. is the father of Ben and Sam' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Sam Reid (footballer, born 1991)' (born 27 December 1991, Sydney 2010-2022): 'He is also the younger brother of Collingwood premiership player Ben Reid'. AFL Tables Sam_Reid2 (born 1991, Sydney debut 2010; Sam_Reid0 1897 and Sam_Reid1 born 1989 are other players) and Ben_Reid (born 1989, Collingwood 2007-2020)",Sam Reid,brother,,,,players/S/Sam_Reid2.html,resolved,"supplement (2026-09-05): Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Reid'): 'Bruce Jr. is the father of Ben and Sam' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Sam Reid (footballer, born 1991)' (born 27 December 1991, Sydney 2010-2022): 'He is also the younger brother of Collingwood premiership player Ben Reid'. AFL Tables Sam_Reid2 (born 1991, Sydney debut 2010; Sam_Reid0 1897 and Sam_Reid1 born 1989 are other players) and Ben_Reid (born 1989, Collingwood 2007-2020)",brothers,supplement,"Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Reid'): 'Bruce Jr. is the father of Ben and Sam' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Sam Reid (footballer, born 1991)' (born 27 December 1991, Sydney 2010-2022): 'He is also the younger brother of Collingwood premiership player Ben Reid'. AFL Tables Sam_Reid2 (born 1991, Sydney debut 2010; Sam_Reid0 1897 and Sam_Reid1 born 1989 are other players) and Ben_Reid (born 1989, Collingwood 2007-2020)",adjudication,,
975cee51633bb174ebefbc9a,reilly-0721,Reilly,"Jack 'Corp' Reilly - 204 games for South Fremantle, captain and B&F winner, 11 state games for Western Australia",sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Jim Reilly Played at Norwood during the 2nd world war,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,brothers,siblings/brothers,Jack and Jim are brothers.,prose_rule,1365040810,
f8e10c5aa8b4b801da43f2be,rendell-0722,Rendell,Tim Rendell,sibling,,"West Torrens , Fitzroy and Caulfield",out_of_scope,,unmatched,no VFL/AFL player of that name played for a listed club,Matthew Rendell,sibling,https://en.wikipedia.org/wiki/Matthew_Rendell,"West Torrens , Fitzroy and Brisbane",out_of_scope,players/M/Matthew_Rendell.html,unique,"name, played for a listed club (fitzroy, brisbane-lions)",brothers,siblings/brothers,Matthew and Tim are brothers.,prose_rule,1365040810,
c94e8140a7d8b4ecd05dfe9c,reynolds-0723,Reynolds,Dick Reynolds,sibling,https://en.wikipedia.org/wiki/Dick_Reynolds,,unique:3578,players/D/Dick_Reynolds.html,unique,name,Tom Reynolds,sibling,https://en.wikipedia.org/wiki/Tom_Reynolds_(footballer),,unique:3580,players/T/Tom_Reynolds.html,unique,name,brothers,siblings/brothers,Dick and Tom were brothers and Joel is Dick's grandson.,prose_rule,1365040810,
07b65e917d3e11e0461b80b1,richards-0724,Richards,Lou Richards,brother,https://en.wikipedia.org/wiki/Lou_Richards,,unique:3582,players/L/Lou_Richards.html,unique,name,Ron Richards,sibling,"https://en.wikipedia.org/wiki/Ron_Richards_(footballer,_born_1928)",,ambiguous,players/R/Ron_Richards1.html,unique,"name, Wikipedia title birth year 1928",brothers,siblings/brothers,Lou is the elder brother of Ron.,prose_rule,1365040810,
a211ae47865770edbdfb3a7a,richardson-1-0725,Richardson (1),Alan Richardson,sibling,"https://en.wikipedia.org/wiki/Alan_Richardson_(footballer,_born_1940)",,ambiguous,players/A/Alan_Richardson0.html,unique,"name, Wikipedia title birth year 1940",Rodger Richardson,sibling,https://en.wikipedia.org/wiki/Rodger_Richardson,,unique:10167,players/R/Rodger_Richardson.html,unique,name,brothers,siblings/brothers,Alan and Rodger were brothers.,prose_rule,1365040810,
d88c5e6b9e2299a8d11244ab,richardson-2-0726,Richardson (2),Max Richardson,sibling,https://en.wikipedia.org/wiki/Max_Richardson,,unique:1896,players/M/Max_Richardson.html,unique,name,Wayne Richardson,sibling,https://en.wikipedia.org/wiki/Wayne_Richardson,,unique:2109,players/W/Wayne_Richardson.html,unique,name,brothers,siblings/brothers,Max and Wayne are brothers.,prose_rule,1365040810,
c1b2feacd786c11acc74583d,riley-0729,Riley,Stephen Riley,sibling,,North Adelaide,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (North Adelaide),John Riley,sibling,https://en.wikipedia.org/wiki/John_Riley_(physicist),"Footscray , North Adelaide",unique:11227,players/J/John_Riley.html,unique,"name, played for a listed club (western-bulldogs)",brothers,siblings/brothers,John and Stephen are brothers.,prose_rule,1365040810,
831cbcc0a3790d150c4c48c0,rippon-0731,Rippon,Harold Rippon,sibling,https://en.wikipedia.org/wiki/Harold_Rippon,,unique:4498,players/H/Harold_Rippon.html,unique,name,Les Rippon,sibling,https://en.wikipedia.org/wiki/Les_Rippon,,unique:4499,players/L/Les_Rippon.html,unique,name,brothers,siblings/brothers,"Les, Harold and Norm were brothers.",prose_rule,1365040810,
5d9a403e4578fda3d535c6f4,rippon-0731,Rippon,Harold Rippon,sibling,https://en.wikipedia.org/wiki/Harold_Rippon,,unique:4498,players/H/Harold_Rippon.html,unique,name,Norm Rippon,sibling,https://en.wikipedia.org/wiki/Norm_Rippon,,unique:4500,players/N/Norm_Rippon.html,unique,name,brothers,siblings/brothers,"Les, Harold and Norm were brothers.",prose_rule,1365040810,
d0f6f50d34f0e8ecfefed90d,rippon-0731,Rippon,Les Rippon,sibling,https://en.wikipedia.org/wiki/Les_Rippon,,unique:4499,players/L/Les_Rippon.html,unique,name,Norm Rippon,sibling,https://en.wikipedia.org/wiki/Norm_Rippon,,unique:4500,players/N/Norm_Rippon.html,unique,name,brothers,siblings/brothers,"Les, Harold and Norm were brothers.",prose_rule,1365040810,
444d63274336c7f487058c5d,rocca-0741,Rocca,Anthony Rocca,sibling,https://en.wikipedia.org/wiki/Anthony_Rocca,,unique:251,players/A/Anthony_Rocca.html,unique,name,Saverio Rocca,sibling,https://en.wikipedia.org/wiki/Saverio_Rocca,,unique:228,players/S/Saverio_Rocca.html,unique,name,brothers,siblings/brothers,Anthony and Saverio are brothers.,prose_rule,1365040810,
420b8eeba039c925e9806282,rugolo-0752,Rugolo,Frank Rugolo,sibling,https://en.wikipedia.org/wiki/Frank_Rugolo,,unmatched,,unmatched,no VFL/AFL player of that name,Joe Rugolo,sibling,https://en.wikipedia.org/wiki/Joe_Rugolo,,unmatched,,unmatched,no VFL/AFL player of that name,brothers,siblings/brothers,Frank and Joe are brothers.,prose_rule,1365040810,
49c453e77df53bf6b0d85a42,ruscuklic-0753,Ruscuklic,Alex Ruscuklic,brother,https://en.wikipedia.org/wiki/Alex_Ruscuklic,,unique:3643,players/A/Alex_Ruscuklic.html,unique,name,Peter Ruscuklic,sibling,https://en.wikipedia.org/wiki/Peter_Ruscuklic,,unique:2420,players/P/Peter_Ruscuklic.html,unique,name,brothers,siblings/brothers,Alex is the elder brother of Peter.,prose_rule,1365040810,
4e67aee370280da5d3fb0bda,russell-2-0756,Russell (2),Kym Russell,brother,https://en.wikipedia.org/wiki/Kym_Russell,,unique:11502,players/K/Kym_Russell.html,unique,name,Scott Russell,sibling,https://en.wikipedia.org/wiki/Scott_Russell_(footballer),,unique:218,players/S/Scott_Russell.html,unique,name,brothers,siblings/brothers,Kym is the elder brother of Scott,prose_rule,1365040810,
e55666e21f725b37937933ad,ryan-0758,Ryan,Phil Ryan,brother,"https://en.wikipedia.org/wiki/Phil_Ryan_(footballer,_born_1915)",,ambiguous,players/P/Phil_Ryan2.html,unique,"name, Wikipedia title birth year 1915",Ted Ryan,sibling,"https://en.wikipedia.org/wiki/Ted_Ryan_(footballer,_born_1921)",,ambiguous,players/T/Ted_Ryan0.html,unique,"name, Wikipedia title birth year 1921",brothers,siblings/brothers,Phil was the elder brother of Ted.,prose_rule,1365040810,
f539b31d37a4cdb12dff7ee1,sampson-0760,Sampson,Brian Sampson,sibling,https://en.wikipedia.org/wiki/Brian_Sampson_(footballer),,unique:3655,players/B/Brian_Sampson.html,unique,name,Ray Sampson,sibling,https://en.wikipedia.org/wiki/Ray_Sampson,,unique:10502,players/R/Ray_Sampson.html,unique,name,brothers,siblings/brothers,Brian and Ray are brothers.,prose_rule,1365040810,
c99d31fd20bcff98cab82651,sawley-0762,Sawley,Albert Sawley,sibling,https://en.wikipedia.org/wiki/Albert_Sawley,,unique:8236,players/A/Albert_Sawley.html,unique,name,Gordon Sawley,brother,https://en.wikipedia.org/wiki/Gordon_Sawley,,unique:8409,players/G/Gordon_Sawley.html,unique,name,brothers,siblings/brothers,Gordon was the elder brother of Albert.,prose_rule,1365040810,
51225c189b2a00e2781efad2,scanlan-0763,Scanlan,Joe Scanlan,sibling,https://en.wikipedia.org/wiki/Joe_Scanlan_(footballer),,unique:2143,players/J/Joe_Scanlan.html,unique,name,Pat Scanlan,sibling,https://en.wikipedia.org/wiki/Pat_Scanlan,,unique:4503,players/P/Pat_Scanlan.html,unique,name,brothers,siblings/brothers,Joe and Pat were brothers and Pat was the father of Kevin.,prose_rule,1365040810,
9be08da27ea7fb473bec6015,schimmelbusch-0766,Schimmelbusch,Daryl Schimmelbusch,sibling,https://en.wikipedia.org/wiki/Daryl_Schimmelbusch,,unique:2146,players/D/Daryl_Schimmelbusch.html,unique,name,Wayne Schimmelbusch,sibling,https://en.wikipedia.org/wiki/Wayne_Schimmelbusch,,unique:2145,players/W/Wayne_Schimmelbusch.html,unique,name,brothers,siblings/brothers,Daryl and Wayne are brothers.,prose_rule,1365040810,
e8f59078d5aecf4be380c24d,scholz-0767,Scholz,Matilda Scholz,sibling,https://en.wikipedia.org/wiki/Matilda_Scholz,Port Adelaide,unmatched,,unmatched,no VFL/AFL player of that name played for a listed club,Poppy Scholz,sibling,https://en.wikipedia.org/wiki/Poppy_Scholz,Carlton,unmatched,,unmatched,no VFL/AFL player of that name played for a listed club,sisters,siblings,Matilda and Poppy are sisters.,prose_rule,1365040810,
c932bd781fb11c519cb157e4,schwarze-0768,Schwarze,Ben Schwarze,sibling,https://en.wikipedia.org/wiki/Ben_Schwarze,,unique:4174,players/B/Ben_Schwarze.html,unique,name,Troy Schwarze,brother,https://en.wikipedia.org/wiki/Troy_Schwarze,,unique:971,players/T/Troy_Schwarze.html,unique,name,brothers,siblings/brothers,Troy is the elder brother of Ben.,prose_rule,1365040810,
1858e2a6d2c1db23c2fd7f5f,selwood-0773,Selwood,Adam Selwood,twin,https://en.wikipedia.org/wiki/Adam_Selwood,,unique:2310,players/A/Adam_Selwood.html,unique,name,Troy Selwood,twin,https://en.wikipedia.org/wiki/Troy_Selwood,,unique:4063,players/T/Troy_Selwood.html,unique,name,twin brothers,twins,All four were brothers (Adam and Troy were twins).,prose_rule,1365040810,
1591c88e14c8a47286f3f74d,serafini-0774,Serafini,Laurie Serafini,sibling,https://en.wikipedia.org/wiki/Laurie_Serafini,,unique:2155,players/L/Laurie_Serafini.html,unique,name,Renato Serafini,brother,https://en.wikipedia.org/wiki/Renato_Serafini,,unique:2426,players/R/Renato_Serafini.html,unique,name,brothers,siblings/brothers,Renato is the elder brother of Laurie.,prose_rule,1365040810,
a7031feb19bbf85e29ef457d,serong-0775,Serong,Caleb Serong,brother,https://en.wikipedia.org/wiki/Caleb_Serong,,unique:12786,players/C/Caleb_Serong.html,unique,name,Jai Serong,sibling,https://en.wikipedia.org/wiki/Jai_Serong,,unique:13022,players/J/Jai_Serong.html,unique,name,brothers,siblings/brothers,Caleb is the older brother of Jai.,prose_rule,1365040810,
c0ab72d5c7f12beb23a1662d,sexton-1-0776,Sexton (1),Ben Sexton,sibling,https://en.wikipedia.org/wiki/Ben_Sexton,,unique:168,players/B/Ben_Sexton.html,unique,name,Michael Sexton,brother,https://en.wikipedia.org/wiki/Michael_Sexton_(footballer),,unique:137,players/M/Michael_Sexton.html,unique,name,brothers,siblings/brothers,Michael is the elder brother of Ben.,prose_rule,1365040810,
bf65c795771e5ad710f7ff76,shea-0780,Shea,Mark Shea,brother,https://en.wikipedia.org/wiki/Mark_Shea,,unique:4967,players/M/Mark_Shea.html,unique,name,Paddy Shea,sibling,https://en.wikipedia.org/wiki/Paddy_Shea,,unique:5159,players/P/Paddy_Shea.html,unique,name,brothers,siblings/brothers,Mark was the elder brother of Paddy.,prose_rule,1365040810,
d6c0765da083916640530eb2,sheahan-2-0782,Sheahan (2),Fred Sheahan,sibling,https://en.wikipedia.org/wiki/Fred_Sheahan,,unique:4228,players/F/Fred_Sheahan.html,unique,name,Gerald Sheahan,sibling,https://en.wikipedia.org/wiki/Gerald_Sheahan,,unique:4229,players/G/Gerald_Sheahan.html,unique,name,brothers,siblings/brothers,Fred and Gerald were brothers.,prose_rule,1365040810,
0ab1d527c54267a47c37b7ca,shinners-0787,Shinners,Brian Shinners,sibling,https://en.wikipedia.org/wiki/Brian_Shinners,,unique:10509,players/B/Brian_Shinners.html,unique,name,Kevin Shinners,sibling,https://en.wikipedia.org/wiki/Kevin_Shinners,,unique:10375,players/K/Kevin_Shinners.html,unique,name,brothers,siblings/brothers,Brian and Kevin are brothers.,prose_rule,1365040810,
42e5f80510fca1f68eaaa5b7,sholl-0788,Sholl,Brad Sholl,sibling,https://en.wikipedia.org/wiki/Brad_Sholl,,unique:555,players/B/Brad_Sholl.html,unique,name,Craig Sholl,sibling,https://en.wikipedia.org/wiki/Craig_Sholl,,unique:761,players/C/Craig_Sholl.html,unique,name,brothers,siblings/brothers,Craig and Brad are brothers.,prose_rule,1365040810,
0c1ab8ea25da2d35ff13d288,sidebottom-0789,Sidebottom,Allan Sidebottom,sibling,https://en.wikipedia.org/wiki/Allan_Sidebottom,,unique:2169,players/A/Allan_Sidebottom.html,unique,name,Garry Sidebottom,brother,https://en.wikipedia.org/wiki/Garry_Sidebottom,,unique:2168,players/G/Garry_Sidebottom.html,unique,name,brothers,siblings/brothers,"Garry is the elder brother of Allan, and the uncle of Beau McDonald.",prose_rule,1365040810,
f86ad9cc88d00decb8e86d5a,smith-1-0798,Smith (1),Len Smith,sibling,"https://en.wikipedia.org/wiki/Len_Smith_(footballer,_born_1912)",,ambiguous,players/L/Len_Smith0.html,unique,"name, Wikipedia title birth year 1912",Norm Smith,brother,https://en.wikipedia.org/wiki/Norm_Smith,,unique:3711,players/N/Norm_Smith.html,unique,name,brothers,siblings/brothers,Norm was the younger brother of Len and the father of Peter.,prose_rule,1365040810,
83b361013c4f06c94abf1d33,smith-7-0804,Smith (7),Clive Smith,sibling,"https://en.wikipedia.org/wiki/Clive_Smith_(footballer,_born_1923)",North Melbourne,unique:8699,players/C/Clive_Smith.html,unique,"name, played for a listed club (north-melbourne)",Max Smith,sibling,https://en.wikipedia.org/wiki/Max_Smith_(footballer),Essendon,unique:8335,players/M/Max_Smith.html,unique,"name, played for a listed club (essendon)",brothers,siblings/brothers,Clive and Max were brothers.,prose_rule,1365040810,
ab2519bc647bf26ec44acbc2,somerville-0805,Somerville,John Somerville,sibling,https://en.wikipedia.org/wiki/John_Somerville_(Australian_rules_footballer),,unique:3723,players/J/John_Somerville.html,unique,name,Trevor Somerville,sibling,https://en.wikipedia.org/wiki/Trevor_Somerville,,unique:10108,players/T/Trevor_Somerville.html,unique,name,brothers,siblings/brothers,"John and Trevor were brothers, and John was Peter's father.",prose_rule,1365040810,
3f467bf52e86eb0d0155e021,sporn-0807,Sporn,Garry Sporn,sibling,,North Adelaide,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (North Adelaide),Peter Sporn,sibling,,North Adelaide,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (North Adelaide),brothers,siblings/brothers,Garry and Peter are brothers.,prose_rule,1365040810,
8c98e73a377824ee923ff77a,standfield-0808,Standfield,Bob Standfield,sibling,https://en.wikipedia.org/wiki/Bob_Standfield,,unique:3733,players/B/Bob_Standfield.html,unique,name,Paul Standfield,sibling,https://en.wikipedia.org/wiki/Paul_Standfield,,unique:8056,players/P/Paul_Standfield.html,unique,name,brothers,siblings/brothers,Bob and Paul were brothers.,prose_rule,1365040810,
51b44aa0f34102212d65199d,stevens-2-0811,Stevens (2),Danny Stevens,brother,https://en.wikipedia.org/wiki/Danny_Stevens_(Australian_footballer),,unique:792,players/D/Danny_Stevens.html,unique,name,Nick Stevens,sibling,https://en.wikipedia.org/wiki/Nick_Stevens,,unique:842,players/N/Nick_Stevens.html,unique,name,brothers,siblings/brothers,Danny is the elder brother of Nick,prose_rule,1365040810,
d63384ecc283758d1c2071b5,stokes-0816,Stokes,Jervis Stokes,sibling,https://en.wikipedia.org/wiki/Jervis_Stokes,,unique:9057,players/J/Jervis_Stokes.html,unique,name,Ray Stokes,brother,https://en.wikipedia.org/wiki/Ray_Stokes,,unique:3746,players/R/Ray_Stokes.html,unique,name,brothers,siblings/brothers,Ray is the elder brother of Jervis,prose_rule,1365040810,
31a11c82cf3135e3cf9479ba,stringer-0818,Stringer,Alan Stringer,sibling,,Glenelg & North Adelaide,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (Glenelg & North Adelaide),Barry Stringer,sibling,,North Adelaide,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (North Adelaide),brothers,siblings/brothers,"Alan, Barry and Wayne are brothers.",prose_rule,1365040810,
4ed24a747deeaf6b7c9c346c,stringer-0818,Stringer,Alan Stringer,sibling,,Glenelg & North Adelaide,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (Glenelg & North Adelaide),Wayne Stringer,sibling,,Glenelg & North Adelaide,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (Glenelg & North Adelaide),brothers,siblings/brothers,"Alan, Barry and Wayne are brothers.",prose_rule,1365040810,
d76bf770bcfc2034761dc930,stringer-0818,Stringer,Barry Stringer,sibling,,North Adelaide,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (North Adelaide),Wayne Stringer,sibling,,Glenelg & North Adelaide,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (Glenelg & North Adelaide),brothers,siblings/brothers,"Alan, Barry and Wayne are brothers.",prose_rule,1365040810,
bb1d3d81207f4a73ad0e681b,strom-0819,Strom,Indi Strom,sibling,https://en.wikipedia.org/wiki/Indi_Strom,,unmatched,,unmatched,no VFL/AFL player of that name,Mim Strom,sibling,https://en.wikipedia.org/wiki/Mim_Strom,,unmatched,,unmatched,no VFL/AFL player of that name,siblings,siblings,"Mim, Zac, Noah & Indi are siblings.",prose_rule,1365040810,
b8ba98dc48ee5b5eacf38124,strom-0819,Strom,Indi Strom,sibling,https://en.wikipedia.org/wiki/Indi_Strom,,unmatched,,unmatched,no VFL/AFL player of that name,Noah Strom,sibling,,South Fremantle,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (South Fremantle),siblings,siblings,"Mim, Zac, Noah & Indi are siblings.",prose_rule,1365040810,
61bd7b71ee14f17dd3c29b96,strom-0819,Strom,Indi Strom,sibling,https://en.wikipedia.org/wiki/Indi_Strom,,unmatched,,unmatched,no VFL/AFL player of that name,Zac Strom,sibling,,South Fremantle,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (South Fremantle),siblings,siblings,"Mim, Zac, Noah & Indi are siblings.",prose_rule,1365040810,
9019a468eb66e58dd17c3cb7,strom-0819,Strom,Mim Strom,sibling,https://en.wikipedia.org/wiki/Mim_Strom,,unmatched,,unmatched,no VFL/AFL player of that name,Noah Strom,sibling,,South Fremantle,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (South Fremantle),siblings,siblings,"Mim, Zac, Noah & Indi are siblings.",prose_rule,1365040810,
6e2c427d28f3198b4e88466c,strom-0819,Strom,Mim Strom,sibling,https://en.wikipedia.org/wiki/Mim_Strom,,unmatched,,unmatched,no VFL/AFL player of that name,Zac Strom,sibling,,South Fremantle,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (South Fremantle),siblings,siblings,"Mim, Zac, Noah & Indi are siblings.",prose_rule,1365040810,
