season,afltables_profile_url,votes,vote_rank,eligible_rank,is_ineligible,is_winner,games,three_vote_games,two_vote_games,one_vote_games,polling_games,link_status_value,bootstrap_player_id,display_name,legacy_source_record_id
2009,players/C/Cyril_Rioli.html,2,137,137,f,f,19,,,2,2,unique,11632,Cyril Rioli,2009:Cyril_Rioli
2009,players/D/Dane_Swan.html,12,20,20,f,f,22,2,1,4,7,unique,1460,Dane Swan,2009:Dane_Swan
2009,players/D/Daniel_Bradshaw.html,1,165,165,f,f,19,,,1,1,unique,134,Daniel Bradshaw,2009:Daniel_Bradshaw
2009,players/D/Daniel_Cross.html,8,39,39,f,f,20,1,2,1,4,unique,1153,Daniel Cross,2009:Daniel_Cross
2009,players/D/Daniel_Giansiracusa.html,5,64,64,f,f,15,1,1,,2,unique,473,Daniel Giansiracusa,2009:Daniel_Giansiracusa
2009,players/D/Daniel_Jackson.html,5,64,64,f,f,22,1,,2,3,unique,4044,Daniel Jackson,2009:Daniel_Jackson
2009,players/D/Daniel_Kerr.html,6,54,54,f,f,11,2,,,2,unique,1077,Daniel Kerr,2009:Daniel_Kerr
2009,players/D/Daniel_Merrett.html,2,137,137,f,f,17,,1,,1,unique,4072,Daniel Merrett,2009:Daniel_Merrett
2009,players/D/Daniel_Motlop.html,3,106,106,f,f,11,,1,1,2,unique,814,Daniel Motlop,2009:Daniel_Motlop
2009,players/D/Daniel_Rich.html,6,54,54,f,f,22,2,,,2,unique,11725,Daniel Rich,2009:Daniel_Rich
2009,players/D/Danyle_Pearce.html,4,88,88,f,f,22,1,,1,2,unique,4137,Danyle Pearce,2009:Danyle_Pearce
2009,players/D/Darren_Glass.html,3,106,106,f,f,22,,1,1,2,unique,1068,Darren Glass,2009:Darren_Glass
2009,players/D/Darren_Jolly.html,2,137,137,f,f,22,,,2,2,unique,753,Darren Jolly,2009:Darren_Jolly
2009,players/D/Darren_Milburn.html,2,137,137,f,f,18,,1,,1,unique,590,Darren Milburn,2009:Darren_Milburn
2009,players/D/David_Armitage.html,3,106,106,f,f,3,1,,,1,unique,11570,David Armitage,2009:David_Armitage
2009,players/D/David_Hale.html,4,88,88,f,f,16,,2,,2,unique,1445,David Hale,2009:David_Hale
2009,players/D/David_Rodan.html,7,42,42,f,f,19,2,,1,3,unique,1104,David Rodan,2009:David_Rodan
2009,players/D/David_Wirrpanda.html,1,165,165,f,f,18,,,1,1,unique,1053,David Wirrpanda,2009:David_Wirrpanda
2009,players/D/Dayne_Beams.html,5,64,64,f,f,16,1,1,,2,unique,11728,Dayne Beams,2009:Dayne_Beams
2009,players/D/Dean_Brogan.html,4,88,88,f,f,20,,2,,2,unique,856,Dean Brogan,2009:Dean_Brogan
2009,players/D/Dean_Cox.html,5,64,64,f,f,13,,2,1,3,unique,1079,Dean Cox,2009:Dean_Cox
2009,players/D/Domenic_Cassisi.html,5,64,64,f,f,21,,2,1,3,unique,1193,Domenic Cassisi,2009:Domenic_Cassisi
2009,players/D/Drew_Petrie.html,5,64,64,f,f,22,1,,2,3,unique,806,Drew Petrie,2009:Drew_Petrie
2009,players/D/Dustin_Fletcher.html,5,64,64,f,f,17,1,1,,2,unique,304,Dustin Fletcher,2009:Dustin_Fletcher
2009,players/D/Dylan_Addison.html,1,165,165,f,f,12,,,1,1,unique,4100,Dylan Addison,2009:Dylan_Addison
2009,players/E/Eddie_Betts.html,2,137,137,f,f,21,,1,,1,unique,4060,Eddie Betts,2009:Eddie_Betts
2009,players/F/Farren_Ray.html,5,64,64,f,f,22,1,1,,2,unique,3974,Farren Ray,2009:Farren_Ray
2009,players/G/Gary_Ablett1.html,30,1,1,f,t,19,8,1,4,13,resolved,1105,Gary Ablett Jnr,2009:Gary_Ablett1
2009,players/G/Greg_Broughton.html,2,137,137,f,f,15,,1,,1,unique,11736,Greg Broughton,2009:Greg_Broughton
2009,players/H/Hamish_McIntosh.html,4,88,88,f,f,22,1,,1,2,unique,4087,Hamish McIntosh,2009:Hamish_McIntosh
2009,players/H/Harry_Taylor.html,1,165,165,f,f,19,,,1,1,unique,11643,Harry Taylor,2009:Harry_Taylor
2009,players/H/Heath_Shaw.html,5,64,64,f,f,18,1,1,,2,unique,4132,Heath Shaw,2009:Heath_Shaw
2009,players/J/Jack_Grimes.html,3,106,106,f,f,11,1,,,1,unique,11707,Jack Grimes,2009:Jack_Grimes
2009,players/J/Jack_Riewoldt.html,3,106,106,f,f,20,1,,,1,unique,11576,Jack Riewoldt,2009:Jack_Riewoldt
2009,players/J/Jacob_Surjan.html,3,106,106,f,f,21,,1,1,2,unique,3946,Jacob Surjan,2009:Jacob_Surjan
2009,players/J/James_McDonald.html,2,137,137,f,f,18,,1,,1,unique,730,James McDonald,2009:James_McDonald
2009,players/J/Jared_Brennan.html,4,88,88,f,f,18,1,,1,2,unique,1438,Jared Brennan,2009:Jared_Brennan
2009,players/J/Jarrad_McVeigh.html,10,29,29,f,f,18,1,3,1,5,unique,3950,Jarrad McVeigh,2009:Jarrad_McVeigh
2009,players/J/Jarrad_Waite.html,1,165,165,f,f,9,,,1,1,unique,1418,Jarrad Waite,2009:Jarrad_Waite
2009,players/J/Jarrod_Harbrow.html,3,106,106,f,f,20,,1,1,2,unique,11555,Jarrod Harbrow,2009:Jarrod_Harbrow
2009,players/J/Jarryd_Roughead.html,4,88,88,f,f,19,,2,,2,unique,4078,Jarryd Roughead,2009:Jarryd_Roughead
2009,players/J/Jason_Akermanis.html,10,29,29,f,f,21,2,1,2,5,unique,119,Jason Akermanis,2009:Jason_Akermanis
2009,players/J/Jason_Davenport.html,3,106,106,f,f,10,1,,,1,unique,11753,Jason Davenport,2009:Jason_Davenport
2009,players/J/Jason_Gram.html,2,137,137,f,f,21,,,2,2,unique,1462,Jason Gram,2009:Jason_Gram
2009,players/J/Jason_Porplyzia.html,4,88,88,f,f,22,,,4,4,unique,4158,Jason Porplyzia,2009:Jason_Porplyzia
2009,players/J/Jason_Winderlich.html,10,29,29,f,f,18,2,2,,4,unique,1449,Jason Winderlich,2009:Jason_Winderlich
2009,players/J/Jed_Adcock.html,3,106,106,f,f,15,1,,,1,unique,3976,Jed Adcock,2009:Jed_Adcock
2009,players/J/Jimmy_Bartel.html,13,14,14,f,f,21,2,3,1,6,unique,1106,Jimmy Bartel,2009:Jimmy_Bartel
2009,players/J/Jobe_Watson.html,10,29,29,f,f,21,2,2,,4,unique,1461,Jobe Watson,2009:Jobe_Watson
2009,players/J/Joel_Corey.html,7,42,42,f,f,20,,3,1,4,unique,616,Joel Corey,2009:Joel_Corey
2009,players/J/Joel_Patfull.html,3,106,106,f,f,18,1,,,1,unique,4179,Joel Patfull,2009:Joel_Patfull
2009,players/J/Joel_Selwood.html,16,8,8,f,f,22,3,2,3,8,unique,11538,Joel Selwood,2009:Joel_Selwood
2009,players/J/John_Anthony1.html,1,165,165,f,f,21,,,1,1,resolved,11646,John Anthony,2009:John_Anthony1
2009,players/J/Jonathan_Brown.html,19,4,4,f,f,22,3,4,2,9,unique,1092,Jonathan Brown,2009:Jonathan_Brown
2009,players/J/Jordan_Lewis.html,2,137,137,f,f,19,,1,,1,unique,4077,Jordan Lewis,2009:Jordan_Lewis
2009,players/J/Josh_Drummond.html,1,165,165,f,f,19,,,1,1,unique,4106,Josh Drummond,2009:Josh_Drummond
2009,players/J/Josh_Fraser.html,6,54,54,f,f,16,2,,,2,unique,285,Josh Fraser,2009:Josh_Fraser
2009,players/J/Josh_Gibson.html,4,88,88,f,f,22,1,,1,2,unique,4145,Josh Gibson,2009:Josh_Gibson
2009,players/J/Josh_Hill.html,1,165,165,f,f,22,,,1,1,unique,11602,Josh Hill,2009:Josh_Hill
2009,players/J/Jude_Bolton.html,2,137,137,f,f,22,,1,,1,unique,1013,Jude Bolton,2009:Jude_Bolton
2009,players/J/Justin_Koschitzke.html,11,23,23,f,f,20,,4,3,7,unique,977,Justin Koschitzke,2009:Justin_Koschitzke
2009,players/J/Justin_Sherman.html,1,165,165,f,f,22,,,1,1,unique,4082,Justin Sherman,2009:Justin_Sherman
2009,players/K/Kade_Simpson.html,5,64,64,f,f,22,1,1,,2,unique,1456,Kade Simpson,2009:Kade_Simpson
2009,players/K/Kane_Cornes.html,4,88,88,f,f,22,,2,,2,unique,857,Kane Cornes,2009:Kane_Cornes
2009,players/K/Kepler_Bradley.html,1,165,165,f,f,15,,,1,1,unique,3937,Kepler Bradley,2009:Kepler_Bradley
2009,players/K/Kurt_Tippett.html,7,42,42,f,f,22,,3,1,4,unique,11633,Kurt Tippett,2009:Kurt_Tippett
2009,players/L/Lance_Franklin.html,4,88,88,f,f,21,,2,,2,unique,4065,Lance Franklin,2009:Lance_Franklin
2009,players/L/Leigh_Harding.html,2,137,137,f,f,18,,1,,1,unique,813,Leigh Harding,2009:Leigh_Harding
2009,players/L/Leigh_Montagna.html,13,14,14,f,f,21,1,4,2,7,unique,1137,Leigh Montagna,2009:Leigh_Montagna
2009,players/L/Lenny_Hayes.html,20,3,3,f,f,19,6,,2,8,unique,966,Lenny Hayes,2009:Lenny_Hayes
2009,players/L/Leon_Davis.html,10,29,29,f,f,20,,5,,5,unique,284,Leon Davis,2009:Leon_Davis
2009,players/L/Lindsay_Gilbee.html,2,137,137,f,f,21,,1,,1,unique,471,Lindsay Gilbee,2009:Lindsay_Gilbee
2009,players/L/Luke_Ball.html,1,165,165,f,f,17,,,1,1,unique,1430,Luke Ball,2009:Luke_Ball
2009,players/L/Luke_Hodge.html,7,42,42,f,f,19,2,,1,3,unique,1134,Luke Hodge,2009:Luke_Hodge
2009,players/L/Luke_McPharlin.html,3,106,106,f,f,18,,,3,3,unique,677,Luke McPharlin,2009:Luke_McPharlin
2009,players/L/Luke_Power.html,9,36,36,f,f,22,2,1,1,4,unique,1084,Luke Power,2009:Luke_Power
2009,players/M/Marc_Murphy.html,15,9,9,f,f,22,3,1,4,8,unique,4148,Marc Murphy,2009:Marc_Murphy
2009,players/M/Mark_LeCras.html,9,36,36,f,f,21,2,1,1,4,unique,4114,Mark LeCras,2009:Mark_LeCras
2009,players/M/Martin_Mattner.html,3,106,106,f,f,22,1,,,1,unique,1191,Martin Mattner,2009:Martin_Mattner
2009,players/M/Matt_Priddis.html,7,42,42,f,f,20,1,1,2,4,unique,4186,Matt Priddis,2009:Matt_Priddis
2009,players/M/Matt_Rosa.html,1,165,165,f,f,22,,,1,1,unique,4133,Matt Rosa,2009:Matt_Rosa
2009,players/M/Matthew_Bate.html,2,137,137,f,f,20,,1,,1,unique,4160,Matthew Bate,2009:Matthew_Bate
2009,players/M/Matthew_Boyd.html,14,12,12,f,f,22,3,2,1,6,unique,1450,Matthew Boyd,2009:Matthew_Boyd
2009,players/M/Matthew_Kreuzer.html,1,165,165,f,f,22,,,1,1,unique,11645,Matthew Kreuzer,2009:Matthew_Kreuzer
2009,players/M/Matthew_Lloyd0.html,3,106,106,f,f,18,,,3,3,resolved,336,Matthew Lloyd,2009:Matthew_Lloyd0
2009,players/M/Matthew_Pavlich.html,10,29,29,f,f,19,2,1,2,5,unique,544,Matthew Pavlich,2009:Matthew_Pavlich
2009,players/M/Matthew_Richardson.html,6,54,54,f,f,6,2,,,2,unique,870,Matthew Richardson,2009:Matthew_Richardson
2009,players/M/Matthew_Scarlett.html,3,106,106,f,f,19,1,,,1,unique,604,Matthew Scarlett,2009:Matthew_Scarlett
2009,players/M/Michael_Doughty.html,6,54,54,f,f,22,1,1,1,3,unique,85,Michael Doughty,2009:Michael_Doughty
2009,players/M/Michael_Gardiner0.html,5,64,64,f,f,17,1,1,,2,resolved,1056,Michael Gardiner,2009:Michael_Gardiner0
2009,players/M/Michael_Hurley.html,2,137,137,f,f,9,,1,,1,unique,11715,Michael Hurley,2009:Michael_Hurley
2009,players/M/Michael_Johnson.html,1,165,165,f,f,10,,,1,1,unique,4083,Michael Johnson,2009:Michael_Johnson
2009,players/M/Mitch_Clark.html,8,39,39,f,f,22,1,2,1,4,unique,4146,Mitch Clark,2009:Mitch_Clark
2009,players/M/Mitch_Hahn.html,4,88,88,f,f,22,1,,1,2,unique,467,Mitch Hahn,2009:Mitch_Hahn
2009,players/N/Nathan_Bock.html,4,88,88,f,f,14,,2,,2,unique,3968,Nathan Bock,2009:Nathan_Bock
2009,players/N/Nathan_Eagleton.html,2,137,137,f,f,22,,1,,1,unique,465,Nathan Eagleton,2009:Nathan_Eagleton
2009,players/N/Nathan_Foley.html,4,88,88,f,f,14,1,,1,2,unique,4112,Nathan Foley,2009:Nathan_Foley
2009,players/N/Nathan_Jones.html,4,88,88,f,f,20,,1,2,3,unique,2447,Nathan Jones,2009:Nathan_Jones
2009,players/N/Nic_Naitanui.html,1,165,165,f,f,10,,,1,1,unique,11768,Nic Naitanui,2009:Nic_Naitanui
2009,players/N/Nick_Dal_Santo.html,17,6,6,f,f,21,4,2,1,7,unique,1132,Nick Dal Santo,2009:Nick_Dal_Santo
2009,players/N/Nick_Maxwell.html,3,106,106,f,f,20,1,,,1,unique,3980,Nick Maxwell,2009:Nick_Maxwell
2009,players/N/Nick_Riewoldt.html,15,9,9,f,f,21,1,4,4,9,unique,981,Nick Riewoldt,2009:Nick_Riewoldt
2009,players/N/Nick_Stevens.html,2,137,137,f,f,16,,1,,1,unique,842,Nick Stevens,2009:Nick_Stevens
2009,players/P/Paddy_Ryder.html,5,64,64,f,f,21,1,1,,2,unique,4144,Paddy Ryder,2009:Paddy_Ryder
2009,players/P/Paul_Chapman.html,12,20,20,f,f,17,2,2,2,6,unique,614,Paul Chapman,2009:Paul_Chapman
2009,players/P/Paul_Duffield.html,3,106,106,f,f,21,1,,,1,unique,4163,Paul Duffield,2009:Paul_Duffield
2009,players/P/Paul_Hasleby.html,7,42,42,f,f,22,,2,3,5,unique,542,Paul Hasleby,2009:Paul_Hasleby
2009,players/P/Paul_Johnson0.html,2,137,137,f,f,18,,1,,1,resolved,1446,Paul Johnson,2009:Paul_Johnson0
2009,players/P/Paul_Medhurst.html,1,165,165,f,f,16,,,1,1,unique,1109,Paul Medhurst,2009:Paul_Medhurst
2009,players/Q/Quinten_Lynch.html,3,106,106,f,f,22,1,,,1,unique,1160,Quinten Lynch,2009:Quinten_Lynch
2009,players/R/Rhyce_Shaw.html,6,54,54,f,f,22,,2,2,4,unique,291,Rhyce Shaw,2009:Rhyce_Shaw
2009,players/R/Richard_Douglas.html,3,106,106,f,f,17,1,,,1,unique,2381,Richard Douglas,2009:Richard_Douglas
2009,players/R/Richard_Hadley.html,1,165,165,f,f,11,,,1,1,unique,1097,Richard Hadley,2009:Richard_Hadley
2009,players/R/Richard_Tambling.html,5,64,64,f,f,20,1,1,,2,unique,4091,Richard Tambling,2009:Richard_Tambling
2009,players/R/Robbie_Gray.html,6,54,54,f,f,20,1,1,1,3,unique,11578,Robbie Gray,2009:Robbie_Gray
2009,players/R/Robert_Murphy.html,1,165,165,f,f,13,,,1,1,unique,468,Robert Murphy,2009:Robert_Murphy
2009,players/R/Robin_Nahas.html,3,106,106,f,f,19,,1,1,2,unique,11734,Robin Nahas,2009:Robin_Nahas
2009,players/R/Ryan_Griffen.html,4,88,88,f,f,19,1,,1,2,unique,4080,Ryan Griffen,2009:Ryan_Griffen
2009,players/R/Ryan_Hargrave.html,1,165,165,f,f,20,,,1,1,unique,1113,Ryan Hargrave,2009:Ryan_Hargrave
2009,players/R/Ryan_OKeefe.html,11,23,23,f,f,22,2,1,3,6,unique,1024,Ryan OKeefe,2009:Ryan_OKeefe
2009,players/S/Sam_Gilbert.html,1,165,165,f,f,19,,,1,1,unique,4178,Sam Gilbert,2009:Sam_Gilbert
2009,players/S/Sam_Mitchell.html,13,14,14,f,f,22,2,2,3,7,unique,1135,Sam Mitchell,2009:Sam_Mitchell
2009,players/S/Scott_Lucas.html,2,137,137,f,f,14,,1,,1,unique,339,Scott Lucas,2009:Scott_Lucas
2009,players/S/Scott_Pendlebury.html,13,14,14,f,f,20,3,1,2,6,unique,4182,Scott Pendlebury,2009:Scott_Pendlebury
2009,players/S/Scott_Thompson0.html,11,23,23,f,f,21,3,1,,4,resolved,755,Scott Thompson,2009:Scott_Thompson0
2009,players/S/Setanta_OhAilpin.html,1,165,165,f,f,12,,,1,1,unique,4094,Setanta OhAilpin,2009:Setanta_OhAilpin
2009,players/S/Shane_Tuck.html,2,137,137,f,f,19,,,2,2,unique,4041,Shane Tuck,2009:Shane_Tuck
2009,players/S/Shane_Valenti.html,1,165,165,f,f,6,,,1,1,unique,11668,Shane Valenti,2009:Shane_Valenti
2009,players/S/Shannon_Byrnes.html,3,106,106,f,f,19,1,,,1,unique,4045,Shannon Byrnes,2009:Shannon_Byrnes
2009,players/S/Shannon_Hurn.html,5,64,64,f,f,22,,2,1,3,unique,4162,Shannon Hurn,2009:Shannon_Hurn
2009,players/S/Shaun_Higgins.html,11,23,23,f,f,17,1,4,,5,unique,4180,Shaun Higgins,2009:Shaun_Higgins
2009,players/S/Simon_Black.html,19,4,4,f,f,21,5,1,2,8,unique,1083,Simon Black,2009:Simon_Black
2009,players/S/Simon_Goodwin.html,6,54,54,f,f,19,2,,,2,unique,51,Simon Goodwin,2009:Simon_Goodwin
2009,players/S/Simon_Prestigiacomo.html,1,165,165,f,f,22,,,1,1,unique,249,Simon Prestigiacomo,2009:Simon_Prestigiacomo
2009,players/S/Stephen_Hill.html,4,88,88,f,f,22,1,,1,2,unique,11716,Stephen Hill,2009:Stephen_Hill
2009,players/S/Stephen_Milne.html,2,137,137,f,f,20,,1,,1,unique,978,Stephen Milne,2009:Stephen_Milne
2009,players/S/Steve_Johnson.html,6,54,54,f,f,16,,2,2,4,unique,1140,Steve Johnson,2009:Steve_Johnson
2009,players/T/Tarkyn_Lockyer.html,3,106,106,f,f,22,1,,,1,unique,279,Tarkyn Lockyer,2009:Tarkyn_Lockyer
2009,players/T/Taylor_Walker.html,1,165,165,f,f,14,,,1,1,unique,11713,Taylor Walker,2009:Taylor_Walker
2009,players/T/Tim_Houlihan.html,1,165,165,f,f,7,,,1,1,unique,11670,Tim Houlihan,2009:Tim_Houlihan
2009,players/T/Toby_Thurstans.html,1,165,165,f,f,11,,,1,1,unique,1429,Toby Thurstans,2009:Toby_Thurstans
2009,players/T/Todd_Goldstein.html,2,137,137,f,f,13,,1,,1,unique,11686,Todd Goldstein,2009:Todd_Goldstein
2009,players/T/Tom_Swift.html,3,106,106,f,f,10,1,,,1,unique,11761,Tom Swift,2009:Tom_Swift
2009,players/T/Travis_Boak.html,5,64,64,f,f,18,,2,1,3,unique,11583,Travis Boak,2009:Travis_Boak
2009,players/T/Travis_Cloke.html,2,137,137,f,f,19,,1,,1,unique,4086,Travis Cloke,2009:Travis_Cloke
2009,players/T/Travis_Johnstone.html,5,64,64,f,f,14,,2,1,3,unique,732,Travis Johnstone,2009:Travis_Johnstone
2009,players/T/Trent_Cotchin.html,1,165,165,f,f,10,,,1,1,unique,11666,Trent Cotchin,2009:Trent_Cotchin
2009,players/T/Tyson_Edwards.html,7,42,42,f,f,20,1,2,,3,unique,34,Tyson Edwards,2009:Tyson_Edwards
2009,players/W/Warren_Tredrea.html,7,42,42,f,f,21,2,,1,3,unique,831,Warren Tredrea,2009:Warren_Tredrea
2010,players/A/Aaron_Davey.html,10,25,25,f,f,20,2,2,,4,unique,3943,Aaron Davey,2010:Aaron_Davey
2010,players/A/Aaron_Sandilands.html,20,6,6,f,f,19,4,2,4,10,unique,1421,Aaron Sandilands,2010:Aaron_Sandilands
2010,players/A/Adam_Cooney.html,8,38,38,f,f,20,1,2,1,4,unique,3940,Adam Cooney,2010:Adam_Cooney
2010,players/A/Adam_Goodes.html,13,16,16,f,f,22,3,2,,5,unique,1012,Adam Goodes,2010:Adam_Goodes
2010,players/A/Adam_Schneider.html,3,92,92,f,f,21,,1,1,2,unique,1432,Adam Schneider,2010:Adam_Schneider
2010,players/A/Alan_Didak.html,11,22,22,f,f,20,2,2,1,5,unique,301,Alan Didak,2010:Alan_Didak
2010,players/A/Andrew_Carrazzo.html,2,127,127,f,f,22,,1,,1,unique,4056,Andrew Carrazzo,2010:Andrew_Carrazzo
2010,players/A/Andrew_Embley.html,3,92,92,f,f,20,,,3,3,unique,1065,Andrew Embley,2010:Andrew_Embley
2010,players/A/Andrew_Mackie.html,1,157,157,f,f,21,,,1,1,unique,3958,Andrew Mackie,2010:Andrew_Mackie
2010,players/A/Andrew_McLeod.html,3,92,92,f,f,12,1,,,1,unique,30,Andrew McLeod,2010:Andrew_McLeod
2010,players/A/Andrew_Swallow.html,11,22,22,f,f,22,2,1,3,6,unique,4176,Andrew Swallow,2010:Andrew_Swallow
2010,players/A/Angus_Monfries.html,1,157,157,f,f,17,,,1,1,unique,4061,Angus Monfries,2010:Angus_Monfries
2010,players/A/Anthony_Morabito.html,3,92,92,f,f,21,,1,1,2,unique,11808,Anthony Morabito,2010:Anthony_Morabito
2010,players/A/Ashley_McGrath.html,1,157,157,f,f,18,,,1,1,unique,1100,Ashley McGrath,2010:Ashley_McGrath
2010,players/B/Barry_Hall.html,11,22,22,f,f,21,2,1,3,6,unique,953,Barry Hall,2010:Barry_Hall
2010,players/B/Beau_Waters.html,2,127,127,f,f,21,,1,,1,unique,3960,Beau Waters,2010:Beau_Waters
2010,players/B/Ben_Cousins.html,2,127,127,f,f,17,,1,,1,unique,1051,Ben Cousins,2010:Ben_Cousins
2010,players/B/Ben_Johnson.html,3,92,92,f,f,19,,1,1,2,unique,286,Ben Johnson,2010:Ben_Johnson
2010,players/B/Ben_McGlynn.html,8,38,38,f,f,13,2,1,,3,unique,4184,Ben McGlynn,2010:Ben_McGlynn
2010,players/B/Bernie_Vince.html,2,127,127,f,f,16,,1,,1,unique,4151,Bernie Vince,2010:Bernie_Vince
2010,players/B/Brad_Green.html,6,59,59,f,f,22,2,,,2,unique,748,Brad Green,2010:Brad_Green
2010,players/B/Brad_Ottens.html,3,92,92,f,f,12,1,,,1,unique,897,Brad Ottens,2010:Brad_Ottens
2010,players/B/Brad_Sewell.html,6,59,59,f,f,18,2,,,2,unique,3959,Brad Sewell,2010:Brad_Sewell
2010,players/B/Brady_Rawlings.html,5,74,74,f,f,22,1,,2,3,unique,799,Brady Rawlings,2010:Brady_Rawlings
2010,players/B/Brendon_Goddard.html,14,15,15,f,f,21,2,2,4,8,unique,1443,Brendon Goddard,2010:Brendon_Goddard
2010,players/B/Brent_Guerra.html,1,157,157,f,f,22,,,1,1,unique,852,Brent Guerra,2010:Brent_Guerra
2010,players/B/Brent_Harvey.html,13,16,16,f,f,22,3,2,,5,unique,788,Brent Harvey,2010:Brent_Harvey
2010,players/B/Brent_Moloney.html,7,47,47,f,f,18,2,,1,3,unique,1465,Brent Moloney,2010:Brent_Moloney
2010,players/B/Brent_Prismall.html,1,157,157,f,f,15,,,1,1,unique,4159,Brent Prismall,2010:Brent_Prismall
2010,players/B/Brent_Renouf.html,2,127,127,f,f,21,,1,,1,unique,11679,Brent Renouf,2010:Brent_Renouf
2010,players/B/Brent_Staker.html,1,157,157,f,f,22,,,1,1,unique,2304,Brent Staker,2010:Brent_Staker
2010,players/B/Brent_Stanton.html,6,59,59,f,f,20,,2,2,4,unique,3939,Brent Stanton,2010:Brent_Stanton
2010,players/B/Brett_Deledio.html,7,47,47,f,f,22,1,2,,3,unique,4068,Brett Deledio,2010:Brett_Deledio
2010,players/B/Brett_Kirk.html,1,157,157,f,f,22,,,1,1,unique,1015,Brett Kirk,2010:Brett_Kirk
2010,players/B/Brian_Lake.html,8,38,38,f,f,22,2,,2,4,unique,1217,Brian Lake,2010:Brian_Lake
2010,players/B/Bryce_Gibbs.html,6,59,59,f,f,22,1,1,1,3,unique,11535,Bryce Gibbs,2010:Bryce_Gibbs
2010,players/C/Cameron_Bruce.html,4,84,84,f,f,21,,2,,2,unique,747,Cameron Bruce,2010:Cameron_Bruce
2010,players/C/Cameron_Ling.html,2,127,127,f,f,18,,1,,1,unique,617,Cameron Ling,2010:Cameron_Ling
2010,players/C/Chris_Dawes.html,1,157,157,f,f,16,,,1,1,unique,11696,Chris Dawes,2010:Chris_Dawes
2010,players/C/Chris_Judd.html,30,1,1,f,t,19,8,2,2,12,unique,1122,Chris Judd,2010:Chris_Judd
2010,players/C/Chris_Newman.html,3,92,92,f,f,21,1,,,1,unique,1150,Chris Newman,2010:Chris_Newman
2010,players/C/Clinton_Jones.html,3,92,92,f,f,20,1,,,1,unique,11554,Clinton Jones,2010:Clinton_Jones
2010,players/C/Colin_Sylvia.html,10,25,25,f,f,15,2,1,2,5,unique,3981,Colin Sylvia,2010:Colin_Sylvia
2010,players/C/Corey_Enright.html,3,92,92,f,f,21,,,3,3,unique,621,Corey Enright,2010:Corey_Enright
2010,players/C/Cyril_Rioli.html,6,59,59,f,f,19,,3,,3,unique,11632,Cyril Rioli,2010:Cyril_Rioli
2010,players/D/Dale_Thomas.html,4,84,84,f,f,22,,1,2,3,unique,4152,Dale Thomas,2010:Dale_Thomas
2010,players/D/Dan_Hannebery.html,9,32,32,f,f,19,3,,,3,unique,11783,Dan Hannebery,2010:Dan_Hannebery
2010,players/D/Dane_Swan.html,24,3,3,f,f,22,2,8,2,12,unique,1460,Dane Swan,2010:Dane_Swan
2010,players/D/Daniel_Bradshaw.html,6,59,59,f,f,8,1,1,1,3,unique,134,Daniel Bradshaw,2010:Daniel_Bradshaw
2010,players/D/Daniel_Connors.html,3,92,92,f,f,14,1,,,1,unique,11604,Daniel Connors,2010:Daniel_Connors
2010,players/D/Daniel_Cross.html,7,47,47,f,f,22,,2,3,5,unique,1153,Daniel Cross,2010:Daniel_Cross
2010,players/D/Daniel_Giansiracusa.html,8,38,38,f,f,22,1,2,1,4,unique,473,Daniel Giansiracusa,2010:Daniel_Giansiracusa
2010,players/D/Daniel_Jackson.html,2,127,127,f,f,14,,,2,2,unique,4044,Daniel Jackson,2010:Daniel_Jackson
2010,players/D/Daniel_Rich.html,2,127,127,f,f,22,,1,,1,unique,11725,Daniel Rich,2010:Daniel_Rich
2010,players/D/Daniel_Wells.html,9,32,32,f,f,19,2,1,1,4,unique,1427,Daniel Wells,2010:Daniel_Wells
2010,players/D/Danyle_Pearce.html,3,92,92,f,f,22,1,,,1,unique,4137,Danyle Pearce,2010:Danyle_Pearce
2010,players/D/Darren_Jolly.html,3,92,92,f,f,22,1,,,1,unique,753,Darren Jolly,2010:Darren_Jolly
2010,players/D/Darren_Milburn.html,1,157,157,f,f,19,,,1,1,unique,590,Darren Milburn,2010:Darren_Milburn
2010,players/D/David_Hille.html,6,59,59,f,f,16,2,,,2,unique,365,David Hille,2010:David_Hille
2010,players/D/David_Mundy.html,9,32,32,f,f,20,2,1,1,4,unique,4088,David Mundy,2010:David_Mundy
2010,players/D/David_Rodan.html,8,38,38,f,f,19,2,1,,3,unique,1104,David Rodan,2010:David_Rodan
2010,players/D/Dayne_Beams.html,2,127,127,f,f,21,,1,,1,unique,11728,Dayne Beams,2010:Dayne_Beams
2010,players/D/Dean_Brogan.html,2,127,127,f,f,20,,1,,1,unique,856,Dean Brogan,2010:Dean_Brogan
2010,players/D/Dean_Cox.html,2,127,127,f,f,22,,1,,1,unique,1079,Dean Cox,2010:Dean_Cox
2010,players/D/Domenic_Cassisi.html,5,74,74,f,f,22,1,,2,3,unique,1193,Domenic Cassisi,2010:Domenic_Cassisi
2010,players/D/Dustin_Fletcher.html,7,47,47,f,f,16,2,,1,3,unique,304,Dustin Fletcher,2010:Dustin_Fletcher
2010,players/D/Dustin_Martin.html,6,59,59,f,f,21,,2,2,4,unique,11794,Dustin Martin,2010:Dustin_Martin
2010,players/E/Eddie_Betts.html,3,92,92,f,f,22,,1,1,2,unique,4060,Eddie Betts,2010:Eddie_Betts
